"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220601 ~ 20230531"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 용산구 한남동","810","0810","0000","한남더힐","240.305","202303","10","1,100,000","5","2011","독서당로 111","","중개거래","서울 강남구, 서울 용산구"
"서울특별시 용산구 한남동","810","0810","0000","한남더힐","59.686","202305","6","270,000","4","2011","독서당로 111","","중개거래","서울 강남구, 서울 용산구"
"서울특별시 용산구 한남동","522-1","0522","0001","한남동동원베네스트","81.83","202303","18","118,500","6","2010","독서당로 22","","중개거래","서울 용산구"
"서울특별시 용산구 한남동","828","0828","0000","한남아이파크애비뉴","48.7897","202303","29","103,000","16","2017","독서당로 46","","중개거래","서울 용산구"
"서울특별시 용산구 한남동","723-3","0723","0003","한남하우스","60.63","202207","20","44,700","3","1970","한남대로28가길 5","","중개거래","서울 용산구"
"서울특별시 용산구 한남동","827","0827","0000","한남해피트리","65.17","202208","22","130,000","1","2016","한남대로27길 60","","중개거래","서울 용산구"
"서울특별시 용산구 한남동","29-4","0029","0004","한성1","48.69","202210","11","53,000","1","1974","독서당로 73-4","","중개거래","서울 용산구"
"서울특별시 용산구 한남동","805","0805","0000","현대하이페리온","197.22","202210","5","355,000","12","2002","서빙고로 413","","중개거래","서울 용산구, 서울 중구"
"서울특별시 용산구 한남동","1-44","0001","0044","힐탑트레져1동","206.96","202207","2","390,000","10","2003","유엔빌리지길 200-16","","중개거래","서울 용산구"
"서울특별시 용산구 한남동","1-44","0001","0044","힐탑트레져1동","224.21","202301","25","430,000","3","2003","유엔빌리지길 200-16","","중개거래","서울 용산구"
"서울특별시 용산구 한남동","1-44","0001","0044","힐탑트레져1동","208.88","202304","22","362,000","3","2003","유엔빌리지길 200-16","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","268","0268","0000","세양청마루","84.18","202209","17","99,000","15","2006","백범로 250","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","268","0268","0000","세양청마루","59.28","202304","7","88,000","9","2006","백범로 250","","중개거래","서울 마포구"
"서울특별시 용산구 효창동","5-262","0005","0262","예빌리지","107.83","202304","19","65,000","7","2004","백범로45길 9-10","","직거래","-"
"서울특별시 용산구 효창동","287","0287","0000","용산롯데캐슬센터포레","84.9204","202303","17","153,000","1","2019","백범로 313","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","287","0287","0000","용산롯데캐슬센터포레","84.9204","202303","31","167,000","12","2019","백범로 313","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","287","0287","0000","용산롯데캐슬센터포레","59.9525","202304","17","145,000","14","2019","백범로 313","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","272","0272","0000","효창베네스","84.64","202206","24","125,000","8","2002","효창원로69길 57","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","274","0274","0000","효창파크푸르지오","84.45","202206","23","181,700","6","2010","백범로 260","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","274","0274","0000","효창파크푸르지오","84.45","202302","11","155,000","19","2010","백범로 260","","중개거래","서울 용산구"
"서울특별시 용산구 효창동","5-145","0005","0145","효창한신","60.4","202304","10","81,500","6","1987","백범로45길 9-11","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","41-1","0041","0001","몬테피오레","82.06","202302","26","77,100","3","2012","두텁바위로69길 29","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","302","0302","0000","신주에지앙","106.83","202301","30","85,000","4","2004","후암로28마길 2","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","62.28","202206","4","110,000","5","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","63.31","202206","23","107,000","1","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","62.28","202209","1","110,000","6","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","63.44","202210","22","107,000","2","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","62.78","202212","10","105,000","5","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","63.44","202301","26","105,000","4","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","62.28","202303","2","104,500","3","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","423-1","0423","0001","후암미주","62.28","202303","4","105,000","4","1980","후암로 71-1","","중개거래","서울 용산구"
"서울특별시 용산구 후암동","244-88","0244","0088","힐튼빌리지2차","157.37","202207","19","141,000","2","2002","후암로16나길 23","","중개거래","서울 용산구"
"서울특별시 은평구 갈현동","537","0537","0000","갈현동현대","59.25","202304","15","55,000","14","1997","갈현로33길 24","","중개거래","경기 김포시"
"서울특별시 은평구 갈현동","281-208","0281","0208","대양","68.4","202301","29","44,958","2","2001","갈현로37길 64","20230502","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","281-208","0281","0208","대양","68.4","202305","2","44,958","2","2001","갈현로37길 64","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","465-12","0465","0012","동광갈현베르빌","134.715","202207","16","95,000","3","2004","연서로 149","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","465-12","0465","0012","동광갈현베르빌","134.715","202207","16","95,000","3","2004","연서로 149","20221019","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","267-1","0267","0001","라이프시티","64.63","202301","5","19,000","14","1991","갈현로29길 61","","직거래","-"
"서울특별시 은평구 갈현동","267-1","0267","0001","라이프시티","64.63","202303","17","33,600","7","1991","갈현로29길 61","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","267-1","0267","0001","라이프시티","79.11","202303","21","45,000","13","1991","갈현로29길 61","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","267-1","0267","0001","라이프시티","79.11","202304","29","44,500","12","1991","갈현로29길 61","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","538","0538","0000","미미","59.595","202206","28","45,600","4","1997","갈현로29길 11","","중개거래","서울 서초구"
"서울특별시 은평구 갈현동","538","0538","0000","미미","59.595","202209","20","50,000","8","1997","갈현로29길 11","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","526-2","0526","0002","아름(526-2)","69.45","202208","24","35,000","7","2005","서오릉로18길 10","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2","202211","22","19,600","3","1973","연서로19길 9","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.78","202211","22","26,600","3","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.78","202211","30","36,300","2","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2","202211","30","29,200","2","1973","연서로19길 9","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","66.43","202211","30","35,500","1","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2","202211","30","29,200","4","1973","연서로19길 9","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.78","202211","30","36,400","2","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2","202211","30","27,980","6","1973","연서로19길 9","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.78","202211","30","34,415","5","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.75","202301","6","36,300","4","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.78","202301","30","38,279","6","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.87","202301","30","31,780","1","1973","연서로19길 9","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","53.2","202301","30","31,809","5","1973","연서로19길 9","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.78","202302","9","41,476","3","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","467-2","0467","0002","역촌맨션","65.78","202302","9","38,682","5","1973","연서로17길 12","","직거래","-"
"서울특별시 은평구 갈현동","463-16","0463","0016","연서노벨(463-16)","84.68","202208","30","55,000","7","2011","연서로19길 4","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","540","0540","0000","우남","59.92","202206","18","47,000","13","1998","서오릉로 258","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","540","0540","0000","우남","59.92","202212","15","37,000","12","1998","서오릉로 258","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","548","0548","0000","유호루하스","16.768","202211","18","12,000","7","2018","갈현로 300","","직거래","-"
"서울특별시 은평구 갈현동","548","0548","0000","유호루하스","16.768","202211","18","12,000","7","2018","갈현로 300","","직거래","-"
"서울특별시 은평구 갈현동","488-16","0488","0016","천수","54.15","202302","7","22,000","5","2003","연서로17길 34-14","","직거래","-"
"서울특별시 은평구 갈현동","539","0539","0000","한솔","84.93","202206","15","64,100","2","1997","갈현로23길 41","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","539","0539","0000","한솔","59.94","202209","26","40,000","8","1997","갈현로23길 41","","직거래","-"
"서울특별시 은평구 갈현동","539","0539","0000","한솔","59.94","202302","12","40,000","11","1997","갈현로23길 41","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","539","0539","0000","한솔","39.96","202303","16","29,200","7","1997","갈현로23길 41","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","539","0539","0000","한솔","84.93","202304","1","49,500","12","1997","갈현로23길 41","","중개거래","서울 은평구"
"서울특별시 은평구 갈현동","539","0539","0000","한솔","39.96","202304","9","24,000","7","1997","갈현로23길 41","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","547","0547","0000","갈현1단지e-편한세상","84.618","202206","18","80,000","5","2004","서오릉로21길 47","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","382","0382","0000","갈현현대","59.94","202206","18","54,800","7","1998","서오릉로21길 36","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","382","0382","0000","갈현현대","84.83","202305","2","45,500","7","1998","서오릉로21길 36","20230503","중개거래","서울 은평구"
"서울특별시 은평구 구산동","382","0382","0000","갈현현대","84.83","202305","2","45,500","7","1998","서오릉로21길 36","","직거래","-"
"서울특별시 은평구 구산동","224","0224","0000","경남아너스빌","84.69","202206","21","57,000","7","2004","갈현로11길 46","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","224","0224","0000","경남아너스빌","84.69","202206","22","69,000","15","2004","갈현로11길 46","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","224","0224","0000","경남아너스빌","84.69","202211","23","52,000","8","2004","갈현로11길 46","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","224","0224","0000","경남아너스빌","84.69","202302","14","58,000","10","2004","갈현로11길 46","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","224","0224","0000","경남아너스빌","84.69","202303","18","57,500","5","2004","갈현로11길 46","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","224","0224","0000","경남아너스빌","84.69","202304","20","53,000","1","2004","갈현로11길 46","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","162-1","0162","0001","경향파크","84.75","202207","2","47,200","13","1989","갈현로15길 53","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","355-82","0355","0082","금강포란재(101)","84.18","202303","20","41,800","2","2005","서오릉로21길 34-20","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","355-81","0355","0081","금광포란재(102)","80.64","202208","6","37,300","6","2005","서오릉로21길 34-14","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","355-95","0355","0095","동익파크1동(355-95)","84.98","202303","23","49,000","9","1991","서오릉로21길 20","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","355-90","0355","0090","벽산스카이파크","77.17","202302","22","35,000","2","2008","서오릉로21가길 16","","중개거래","서울 서대문구"
"서울특별시 은평구 구산동","355-90","0355","0090","벽산스카이파크","77.17","202303","31","35,000","2","2008","서오릉로21가길 16","","중개거래","서울 서대문구"
"서울특별시 은평구 구산동","159-10","0159","0010","브라운스톤구산","84.89","202207","29","83,800","11","2006","갈현로17길 17","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","213-17","0213","0017","새천년드림","84.6","202305","19","40,000","5","2002","갈현로 166","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","304-1","0304","0001","세영아파트","59.59","202301","31","38,700","4","2016","서오릉로 267","20230315","중개거래","서울 은평구"
"서울특별시 은평구 구산동","199-24","0199","0024","신호(199-24)","100.53","202301","9","39,800","2","2008","서오릉로 181","","직거래","-"
"서울특별시 은평구 구산동","26-41","0026","0041","엔에스아파트","56.52","202207","12","22,500","5","2003","갈현로15길 4","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","26-41","0026","0041","엔에스아파트","49.44","202304","26","15,900","6","2003","갈현로15길 4","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","26-4","0026","0004","우공아트빌","49.67","202209","27","18,000","5","2002","갈현로17나길 31","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","25-53","0025","0053","우신","90.96","202206","14","39,000","4","1995","갈현로16길 16","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","548","0548","0000","은평서해그랑블","44.2463","202209","3","44,300","12","2022","서오릉로 253","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","548","0548","0000","은평서해그랑블","72.0441","202301","27","58,500","2","2022","서오릉로 253","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","548","0548","0000","은평서해그랑블","59.6483","202303","9","53,000","4","2022","서오릉로 253","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","548","0548","0000","은평서해그랑블","59.6483","202303","29","56,000","20","2022","서오릉로 253","","중개거래","서울 은평구"
"서울특별시 은평구 구산동","347-1","0347","0001","진성아파트","64.78","202305","30","28,000","4","2003","서오릉로21길 15-2","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","183-2","0183","0002","거장메카","39.51","202207","3","42,500","13","2019","서오릉로2길 12","","중개거래","서울 강남구, 서울 은평구"
"서울특별시 은평구 녹번동","183-2","0183","0002","거장메카","39.51","202207","9","42,800","10","2019","서오릉로2길 12","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","183-2","0183","0002","거장메카","40.97","202208","15","47,500","8","2019","서오릉로2길 12","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","183-2","0183","0002","거장메카","39.51","202210","8","42,500","6","2019","서오릉로2길 12","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","96-6","0096","0006","굿모닝기룡아파트(96-6)","84.06","202302","15","30,000","7","2001","녹번로 45","","직거래","-"
"서울특별시 은평구 녹번동","278-1","0278","0001","녹번2현대","84.94","202303","31","75,900","11","2001","서오릉로 46","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","276","0276","0000","대림아파트(276)","84.94","202304","28","68,000","17","1993","통일로 590","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202207","28","116,000","12","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.98","202209","8","119,000","5","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","59.98","202301","27","75,000","12","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","59.98","202301","28","78,000","15","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.93","202301","31","102,000","10","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202302","18","94,000","6","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202302","28","110,000","9","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202303","1","101,000","13","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","59.99","202303","3","68,000","1","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202303","10","104,000","13","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202303","18","95,000","4","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","59.98","202303","25","83,500","11","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202303","25","99,000","3","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.93","202304","3","107,000","13","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.95","202304","6","102,000","18","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.93","202304","14","105,000","17","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","84.98","202304","22","106,200","3","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","59.98","202304","30","85,000","14","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","283","0283","0000","래미안베라힐즈","59.98","202305","1","85,000","19","2019","통일로 630","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202206","7","105,000","8","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202210","12","87,800","17","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202211","16","87,000","5","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202212","17","89,700","7","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202212","29","84,750","7","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202301","12","91,000","12","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202301","13","85,000","6","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202302","11","87,750","5","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202302","19","86,000","8","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202302","23","88,000","9","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","97.06","202303","11","95,000","1","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202303","11","90,000","14","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","114.98","202303","11","115,500","15","2015","통일로 660","","중개거래","서울 은평구, 서울 종로구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","59.99","202303","17","80,000","3","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","59.99","202304","3","76,000","5","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202304","7","90,500","13","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202304","8","87,800","4","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202304","13","90,000","9","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202304","15","89,700","9","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202304","25","95,000","17","2015","통일로 660","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","281","0281","0000","북한산푸르지오","84.99","202305","24","93,800","14","2015","통일로 660","","중개거래","서울 서대문구, 서울 은평구"
"서울특별시 은평구 녹번동","83-51","0083","0051","세민HIPARK","57.57","202302","25","41,000","13","2008","녹번로 8","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202207","7","94,500","3","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202210","23","99,200","14","2019","통일로 610","20230323","직거래","-"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","84.9","202212","9","87,000","1","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","84.9","202301","27","102,000","15","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","84.9","202302","6","92,000","2","2019","통일로 610","","중개거래","경기 고양덕양구, 서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202303","21","80,000","6","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202303","27","83,500","14","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","84.9","202303","31","97,000","3","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202304","1","77,000","4","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202304","2","83,500","14","2019","통일로 610","20230412","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202304","5","79,000","1","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202304","8","83,500","5","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","84.898","202304","15","102,000","8","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","84.9","202304","16","105,000","14","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202304","22","81,500","9","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202305","4","81,000","3","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202305","8","86,800","11","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202305","10","87,000","15","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.9","202305","15","84,000","13","2019","통일로 610","20230517","중개거래","서울 서대문구, 서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.9","202305","15","84,000","13","2019","통일로 610","","중개거래","서울 서대문구, 서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202305","17","87,500","7","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202305","20","87,300","17","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","59.938","202305","25","84,500","6","2019","통일로 610","","중개거래","서울 은평구"
"서울특별시 은평구 녹번동","282","0282","0000","힐스테이트녹번","49.884","202305","26","74,000","4","2019","통일로 610","","중개거래","서울 서대문구, 서울 은평구, 서울 종로구"
"서울특별시 은평구 대조동","186-44","0186","0044","YS홈타운","12.39","202301","18","11,700","5","2013","통일로77길 6","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","9-29","0009","0029","뉴캐슬","16.22","202208","3","13,500","10","2013","불광로1길 2-6","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","9-29","0009","0029","뉴캐슬","16.22","202302","9","11,000","15","2013","불광로1길 2-6","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","9-29","0009","0029","뉴캐슬","15.3","202305","16","11,300","13","2013","불광로1길 2-6","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202206","7","41,000","3","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202206","16","42,000","12","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202206","17","41,000","6","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","25.28","202206","29","31,500","13","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202207","30","42,000","9","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202208","17","40,500","11","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","25.28","202208","28","31,500","15","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202208","29","42,000","6","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202208","31","40,800","14","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202301","2","40,000","9","2021","진흥로 153","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202301","3","40,500","10","2021","진흥로 153","","직거래","-"
